date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:44	16045/16045	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202017%2012:58:36%20GMT	https://arindamchat.files.wordpress.com/2017/01/251.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/251bc78.png	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:44	7462/7462	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202017%2012:58:38%20GMT	https://arindamchat.files.wordpress.com/2017/01/26.png?w=112&h=207	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/266fcf.png	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:44	44659/44659	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202017%2012:58:40%20GMT	https://arindamchat.files.wordpress.com/2017/01/27.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/27bc78.png	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:45	11252/11252	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202017%2012:58:42%20GMT	https://arindamchat.files.wordpress.com/2017/01/28.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/28bc78.png	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:45	25610/25610	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202017%2012:58:44%20GMT	https://arindamchat.files.wordpress.com/2017/01/29.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/29bc78.png	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:45	10968/10968	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202017%2012:58:45%20GMT	https://arindamchat.files.wordpress.com/2017/01/30.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/30bc78.png	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:46	32141/32141	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202017%2012:58:47%20GMT	https://arindamchat.files.wordpress.com/2017/01/311.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/311bc78.png	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:51	80241/80241	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202017%2012:58:50%20GMT	https://arindamchat.files.wordpress.com/2017/01/32.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/32bc78.png	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:51	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2021%20Jun%202017%2013:45:47%20GMT	https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/?share=google-plus-1	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/index386f.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:51	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2021%20Jun%202017%2013:45:46%20GMT	https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/?share=facebook	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/index5a58.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:51	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2021%20Jun%202017%2013:45:46%20GMT	https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/?share=twitter	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/index9a7b.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:51	32460/32460	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:45:51%20GMT	https://arindamchat.wordpress.com/tag/iis-logs/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/iis-logs/index.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:51	34524/34524	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:45:51%20GMT	https://arindamchat.wordpress.com/tag/iislogs/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/iislogs/index.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:51	32497/32497	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:45:51%20GMT	https://arindamchat.wordpress.com/tag/log-analysis/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/log-analysis/index.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:52	14954/14954	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:20:47%20GMT	https://arindamchat.files.wordpress.com/2017/01/1.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/1bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:52	32480/32480	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:45:52%20GMT	https://arindamchat.wordpress.com/tag/log-search/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/log-search/index.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:52	34810/34810	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:45:52%20GMT	https://arindamchat.wordpress.com/tag/logs/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/logs/index.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:52	32623/32623	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:45:52%20GMT	https://arindamchat.wordpress.com/tag/operations-management-suite/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/operations-management-suite/index.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:52	32380/32380	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:45:52%20GMT	https://arindamchat.wordpress.com/tag/oms/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/oms/index.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:52	34134/34134	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:20:50%20GMT	https://arindamchat.files.wordpress.com/2017/01/2.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/2bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:53	32792/32792	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:45:53%20GMT	https://arindamchat.wordpress.com/tag/sharepoint-logs/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/sharepoint-logs/index.html	(from https://arindamchat.wordpress.com/2017/01/27/azure-log-search-dashboard-and-designer-in-operations-manager-suits-oms/)
15:45:53	2405/2405	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d65eaca044497befebed804b9b0d5d09%22	https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/feed/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/feed/index.html	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:53	78880/78880	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:20:52%20GMT	https://arindamchat.files.wordpress.com/2017/01/3.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/3bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:54	45516/45516	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:20:54%20GMT	https://arindamchat.files.wordpress.com/2017/01/4.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/4bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:54	31918/31918	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:20:56%20GMT	https://arindamchat.files.wordpress.com/2017/01/5.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/5bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:55	34825/34825	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:20:59%20GMT	https://arindamchat.files.wordpress.com/2017/01/6.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/6bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:55	36831/36831	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:01%20GMT	https://arindamchat.files.wordpress.com/2017/01/7.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/7bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:56	36394/36394	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:04%20GMT	https://arindamchat.files.wordpress.com/2017/01/8.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/8bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:56	38423/38423	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:08%20GMT	https://arindamchat.files.wordpress.com/2017/01/9.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/9bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:56	37339/37339	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:11%20GMT	https://arindamchat.files.wordpress.com/2017/01/10.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/10bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:57	59923/59923	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:14%20GMT	https://arindamchat.files.wordpress.com/2017/01/11.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/11bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:57	36076/36076	---MCZ	200	added ('OK')	text/html	etag:W/%22d88917239260b959ef9a0851bb5d4b86%22	https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/amp/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/amp/index.html	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:57	3415/3415	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:17%20GMT	https://arindamchat.files.wordpress.com/2017/01/12.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/12bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:58	1796/1796	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:19%20GMT	https://arindamchat.files.wordpress.com/2017/01/13.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/13bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:58	21065/21065	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:21%20GMT	https://arindamchat.files.wordpress.com/2017/01/14.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/14bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:58	2627/2627	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:22%20GMT	https://arindamchat.files.wordpress.com/2017/01/15.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/15bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:59	4509/4509	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:24%20GMT	https://arindamchat.files.wordpress.com/2017/01/16.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/16bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:59	9560/9560	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:26%20GMT	https://arindamchat.files.wordpress.com/2017/01/17.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/17bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:45:59	42037/42037	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:28%20GMT	https://arindamchat.files.wordpress.com/2017/01/18.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/18bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:00	27022/27022	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:30%20GMT	https://arindamchat.files.wordpress.com/2017/01/19.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/19bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:00	8004/8004	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:31%20GMT	https://arindamchat.files.wordpress.com/2017/01/20.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/20bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:00	2645/2645	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:33%20GMT	https://arindamchat.files.wordpress.com/2017/01/21.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/21bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:01	30341/30341	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:35%20GMT	https://arindamchat.files.wordpress.com/2017/01/22.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/22bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:01	49123/49123	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:37%20GMT	https://arindamchat.files.wordpress.com/2017/01/23.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/23bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:03	24553/24553	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202017%2013:21:39%20GMT	https://arindamchat.files.wordpress.com/2017/01/24.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2017/01/24bc78.png	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:03	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2021%20Jun%202017%2013:46:02%20GMT	https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/?share=google-plus-1	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/index386f.html	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:03	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2021%20Jun%202017%2013:46:02%20GMT	https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/?share=facebook	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/index5a58.html	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:03	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2021%20Jun%202017%2013:46:02%20GMT	https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/?share=twitter	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/index9a7b.html	(from https://arindamchat.wordpress.com/2017/01/25/operationmanagersuit-oms/)
15:46:04	39008/39008	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22783045e65275ad60cc2a8e492d1d1875%22	https://arindamchat.wordpress.com/category/microsoft-technologies/feed/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/category/microsoft-technologies/feed/index.html	(from https://arindamchat.wordpress.com/category/microsoft-technologies/)
15:46:04	77363/77363	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:46:04%20GMT	https://arindamchat.wordpress.com/2013/06/07/custom-search-solutions-for-sharepoint-2010-fulltextsqlquery/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2013/06/07/custom-search-solutions-for-sharepoint-2010-fulltextsqlquery/index.html	(from https://arindamchat.wordpress.com/category/microsoft-technologies/)
15:46:04	37448/37448	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:46:04%20GMT	https://arindamchat.wordpress.com/category/microsoft-technologies/page/2/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/category/microsoft-technologies/page/2/index.html	(from https://arindamchat.wordpress.com/category/microsoft-technologies/)
15:46:04	28054/28054	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:38:48%20GMT	https://arindamchat.files.wordpress.com/2016/11/1.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/1bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:04	1191/1191	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d65eaca044497befebed804b9b0d5d09%22	https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/feed/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/feed/index.html	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:04	10292/10292	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:38:50%20GMT	https://arindamchat.files.wordpress.com/2016/11/22.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/22bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:05	19687/19687	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:38:52%20GMT	https://arindamchat.files.wordpress.com/2016/11/31.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/31bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:05	66688/66688	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:38:53%20GMT	https://arindamchat.files.wordpress.com/2016/11/41.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/41bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:06	38929/38929	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:38:55%20GMT	https://arindamchat.files.wordpress.com/2016/11/5.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/5bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:06	23668/23668	---MCZ	200	added ('OK')	text/html	etag:W/%22d1791b154d0f5f1446a473f5ee1dbc19%22	https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/amp/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/amp/index.html	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:06	39539/39539	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:38:57%20GMT	https://arindamchat.files.wordpress.com/2016/11/6.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/6bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:07	23609/23609	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:38:59%20GMT	https://arindamchat.files.wordpress.com/2016/11/7.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/7bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:07	45747/45747	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:39:01%20GMT	https://arindamchat.files.wordpress.com/2016/11/8.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/8bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:07	4925/4925	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:39:03%20GMT	https://arindamchat.files.wordpress.com/2016/11/9.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/9bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:08	15540/15540	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202016%2012:39:04%20GMT	https://arindamchat.files.wordpress.com/2016/11/10.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/10bc78.png	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:08	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2021%20Jun%202017%2013:46:08%20GMT	https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/?share=twitter	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/index9a7b.html	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:08	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2021%20Jun%202017%2013:46:08%20GMT	https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/?share=facebook	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/index5a58.html	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:08	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2021%20Jun%202017%2013:46:08%20GMT	https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/?share=google-plus-1	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/index386f.html	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:08	31412/31412	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:46:08%20GMT	https://arindamchat.wordpress.com/tag/managed-solution-gallery/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/managed-solution-gallery/index.html	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:09	164277/164277	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Nov%202016%2010:10:28%20GMT	https://arindamchat.files.wordpress.com/2016/11/21.png?w=712	C:/My%20Web%20Sites/aaaaa/arindamchat.files.wordpress.com/2016/11/21bc78.png	(from https://arindamchat.wordpress.com/2016/11/17/using-administrative-actions-logging-in-sharepoint-2016/)
15:46:09	31210/31210	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:46:09%20GMT	https://arindamchat.wordpress.com/tag/sandbox/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/sandbox/index.html	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
15:46:09	33262/33262	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jun%202017%2013:46:09%20GMT	https://arindamchat.wordpress.com/tag/sharepoint-2016/	C:/My%20Web%20Sites/aaaaa/arindamchat.wordpress.com/tag/sharepoint-2016/index.html	(from https://arindamchat.wordpress.com/2016/11/21/new-managed-solutions-gallery-as-alternative-for-sharepoint-server-sandbox-solutions/)
